Nom_fichier	Numéro_Phrase	Dynamique	Segment_Annoté	Type	Pol
1958-padog_CE_Oct23_GP.xml	618	pouvait être transféré	pouvait	autre	
1958-padog_CE_Oct23_GP.xml	620	un transfert de ces installations aéronautiques	on peut se demander		
1958-padog_CE_Oct23_GP.xml	620	un transfert de ces installations aéronautiques	ne risque pas d’être envisagé	axiol	
1958-padog_CE_Oct23_GP.xml	621	l’étude d’une utilisation du Plateau de Villacoublay	mérite-t-elle d’être entreprise	axiol	
1958-padog_CE_Oct23_GP.xml	623	la construction d’un noyau important avec des activités secondaires et tertiaires en nombre suffisant	On pourrait prévoir	autre	
1958-padog_CE_Oct23_GP.xml	624	la construction d’une ville universitaire ou d’une cité administrative	On peut envisager	autre	
1958-padog_CE_Oct23_GP.xml	625	la construction d’une ville-parc spécialement aménagée pour les sports et les loisirs	présente également un certain intérêt	axiol	pos
1958-padog_CE_Oct23_GP.xml	626	aménager	il serait nécessaire	autre	
1958-padog_CE_Oct23_GP.xml	626	rapprocher	il serait nécessaire	autre	
1958-padog_CE_Oct23_GP.xml	626	devant être améliorée	devant	autre	
1958-padog_CE_Oct23_GP.xml	630	grignotée sans cesse par des lotissements ou des exploitations de carrières	grignotée	axiol	
1958-padog_CE_Oct23_GP.xml	632	le développement s’est poursuivi de façon anarchique	de façon anarchique	axiol	neg
1958-padog_CE_Oct23_GP.xml	635	créer un vaste parc départemental	a envisagé	autre	
1958-padog_CE_Oct23_GP.xml	638	un éventuel transfert de l’aérodrome du BOURGET	pourrait être envisagé	autre	
1958-padog_CE_Oct23_GP.xml	638	l’extension et à la modernisation sur place de l’aérodrome actuel	de préférence	axiol	
1958-padog_CE_Oct23_GP.xml	639	pouvait être aménagé	pouvait	autre	
1958-padog_CE_Oct23_GP.xml	640	pouvant être améliorées	pouvant	autre	
1958-padog_CE_Oct23_GP.xml	640	un élément restructurateur de tout l’ensemble indiqué précédemment	pourrait être envisagée	autre	
1958-padog_CE_Oct23_GP.xml	645	les trois noyaux de restructuration	méritent d’être étudiés	axiol	
1958-padog_CE_Oct23_GP.xml	647	prévoir dans cette région de la banlieue, elle aussi très peuplée, au moins un centre restructurateur	Il est cependant indispensable	axiol	
1958-padog_CE_Oct23_GP.xml	647	la poussée vers l’Ouest de l’agglomération parisienne	si l’on ne veut pas encourager démesurément	axiol	
1958-padog_CE_Oct23_GP.xml	651	un prolongement tentaculaire de l’agglomération	conséquence inévitable	axiol	
1958-padog_CE_Oct23_GP.xml	651	un prolongement tentaculaire de l’agglomération	tentaculaire	axiol	
1958-padog_CE_Oct23_GP.xml	654	ne pas accroître cette insuffisance	il est apparu indispensable	axiol	
1958-padog_CE_Oct23_GP.xml	656	doivent être convenablement équipées	doivent	autre	
1958-padog_CE_Oct23_GP.xml	656	doivent être convenablement équipées	convenablement	axiol	pos
1958-padog_CE_Oct23_GP.xml	657	localiser dans leur périmètre certains équipements publics nécessaires	permettront	autre	
1958-padog_CE_Oct23_GP.xml	659	leur réalisation	ne doit pas poser de trop gros problèmes préalables d’équipement et de desserte en moyens de transports publics	autre	
1958-padog_CE_Oct23_GP.xml	659	leur réalisation	ne doit pas poser de trop gros problèmes préalables d’équipement et de desserte en moyens de transports publics	axiol	
1958-padog_CE_Oct23_GP.xml	659	une restructuration et une régénération de la banlieue	un premier pas, non négligeable	axiol	
1958-padog_CE_Oct23_GP.xml	659	l’effort de rénovation entrepris	l’effort	axiol	
1958-padog_CE_Oct23_GP.xml	670	une possibilité de construction de quelque 85.000 logements et 200 hectares de zones d’activités	une possibilité	autre	
1958-padog_CE_Oct23_GP.xml	671	un grand nombre d’autres opérations importantes	importantes	axiol	
1958-padog_CE_Oct23_GP.xml	672	« colmater » les derniers vides de l’agglomération	peut-on dire	autre	
1958-padog_CE_Oct23_GP.xml	672	« colmater » les derniers vides de l’agglomération	« colmater »	axiol	
1958-padog_CE_Oct23_GP.xml	677	remise en ordre	une même volonté	autre	
1958-padog_CE_Oct23_GP.xml	677	remise en ordre	remise en ordre	axiol	
1958-padog_CE_Oct23_GP.xml	678	maintenir autour de l’agglomération parisienne une réserve rurale	la volonté	boul	
1958-padog_CE_Oct23_GP.xml	680	Les opérations de rénovation et de reconquête de PARIS	seront facilitées	axiol	pos
1958-padog_CE_Oct23_GP.xml	681	un meilleur aménagement des quartiers parisiens	permettra	autre	
1958-padog_CE_Oct23_GP.xml	681	un meilleur aménagement des quartiers parisiens	meilleur	axiol	pos
1958-padog_CE_Oct23_GP.xml	684	la construction dans PARIS même de grands édifices publics	Des occasions d’amorcer une politique de décongestion de PARIS n’ont-elles pas été perdues	axiol	neg
1958-padog_CE_Oct23_GP.xml	685	les possibilités d’avenir de cette Région	les possibilités	autre	
1958-padog_CE_Oct23_GP.xml	691	Le maintien de cette zone rurale	est d’une nécessité absolue	autre	
1958-padog_CE_Oct23_GP.xml	691	Le maintien de cette zone rurale	est d’une nécessité absolue	axiol	
1958-padog_CE_Oct23_GP.xml	693	doit donc demeurer	doit	autre	
1958-padog_CE_Oct23_GP.xml	693	doit s’étioler	ce qui ne veut pas dire	axiol	
1958-padog_CE_Oct23_GP.xml	693	doit s’étioler	doit	autre	
1958-padog_CE_Oct23_GP.xml	693	doit s’étioler	s’étioler	axiol	neg
1958-padog_CE_Oct23_GP.xml	702	Un effort correspondant d’aménagement et d’équipement de ces localités	Un effort	axiol	
1958-padog_CE_Oct23_GP.xml	705	devra donc aussi être développé ou amélioré	devra	autre	
1958-padog_CE_Oct23_GP.xml	705	devra donc aussi être développé ou amélioré	amélioré	axiol	pos
1958-padog_CE_Oct23_GP.xml	715	Un développement plus modeste peut être envisagé pour d’autres villes, comme CHANTILLY, FONTAINEBLEAU, RAMBOUILLET, SENLIS	plus modeste	axiol	
1958-padog_CE_Oct23_GP.xml	715	Un développement plus modeste peut être envisagé pour d’autres villes, comme CHANTILLY, FONTAINEBLEAU, RAMBOUILLET, SENLIS	peut être envisagé	autre	
1958-padog_CE_Oct23_GP.xml	715	peuvent constituer une couronne de villes résidentielles et de tourisme, voire universitaires	peuvent	autre	
1958-padog_CE_Oct23_GP.xml	715	tous prolongements tentaculaires de la banlieue parisienne	devraient, pour conserver leur équilibre et leur caractère actuel, être défendues contre	axiol	
1958-padog_CE_Oct23_GP.xml	715	tous prolongements tentaculaires de la banlieue parisienne	devraient, pour conserver leur équilibre et leur caractère actuel, être défendues contre	autre	
1958-padog_CE_Oct23_GP.xml	715	tous prolongements tentaculaires de la banlieue parisienne	tentaculaires	axiol	neg
1958-padog_CE_Oct23_GP.xml	716	devraient suivre un développement normal	devraient	autre	
1958-padog_CE_Oct23_GP.xml	716	devraient suivre un développement normal	normal	axiol	
1958-padog_CE_Oct23_GP.xml	716	devraient suivre un développement normal	devraient	autre	
1958-padog_CE_Oct23_GP.xml	716	devraient suivre un développement normal	sans apport important extérieurdevraient suivre un développement	axiol	
1958-padog_CE_Oct23_GP.xml	716	devraient suivre un développement normal	devraient	autre	
1958-padog_CE_Oct23_GP.xml	718	l’aménagement de la zone rurale de la Région Parisienne	un appoint non négligeable	axiol	
1958-padog_CE_Oct23_GP.xml	720	pourraient être ainsi libérés	pourraient	autre	
1958-padog_CE_Oct23_GP.xml	723	une décentralisation vers la Province des activités secondaires et tertiaires	doit aboutir	autre	
1958-padog_CE_Oct23_GP.xml	723	un desserrement de la Capitale	doit aboutir	autre	
1958-padog_CE_Oct23_GP.xml	723	une réorganisation et à une restructuration de la banlieue	doit aboutir	autre	
1958-padog_CE_Oct23_GP.xml	725	pourront recevoir un accroissement modéré	pourront	autre	
1958-padog_CE_Oct23_GP.xml	725	pourront recevoir un accroissement modéré	modéré	axiol	
1958-padog_CE_Oct23_GP.xml	726	Les développements importants d’agglomérations	importants	axiol	
1958-padog_CE_Oct23_GP.xml	726	Les développements importants d’agglomérations	ne pourront être admis	autre	
1958-padog_CE_Oct23_GP.xml	728	leurs localisations souhaitables	souhaitables	autre	
1958-padog_CE_Oct23_GP.xml	737	Le remplacement de ces logements	devrait pouvoir être assuré immédiatement	autre	
1958-padog_CE_Oct23_GP.xml	738	des opérations de cette nature	difficultés pratiques	axiol	neg
1958-padog_CE_Oct23_GP.xml	739	remplaçant obligatoirement 6.000 logements insalubres à détruire	obligatoirement	autre	
1958-padog_CE_Oct23_GP.xml	744	pourrait être réalisé	pourrait	autre	
1958-padog_CE_Oct23_GP.xml	746	le remplacement	s’impose		
1958-padog_CE_Oct23_GP.xml	755	les 60.000 logements insalubres et les 160.000 logements vétustes supposés reconstruits	supposés	axiol	
1958-padog_CE_Oct23_GP.xml	756	devraient être renouvelés	devraient	autre	
1958-padog_CE_Oct23_GP.xml	756	le renouvellement exceptionnel du patrimoine immobilier insalubre ou vétuste	exceptionnel	axiol	
1958-padog_CE_Oct23_GP.xml	759	démolitions	un rythme convenable	axiol	
1958-padog_CE_Oct23_GP.xml	759	« reconquête »	un rythme convenable	axiol	
1958-padog_CE_Oct23_GP.xml	760	des opérations	rendre possible	autre	
1958-padog_CE_Oct23_GP.xml	760	des opérations	des difficultés considérables qu’elles présentent	axiol	neg
1958-padog_CE_Oct23_GP.xml	766	Renouvellement exceptionnel du patrimoine immobilier	exceptionnel	axiol	
1958-padog_CE_Oct23_GP.xml	768	Renouvellement normal du patrimoine immobilier	normal	axiol	
1958-padog_CE_Oct23_GP.xml	782	devraient être construits	devraient	autre	
1958-padog_CE_Oct23_GP.xml	786	l’effort considérable de construction	l’effort considérable	axiol	
1958-padog_CE_Oct23_GP.xml	799	la rénovation de l’habitat parisien	l’effort capital qu’il faudra fournir	axiol	
1958-padog_CE_Oct23_GP.xml	803	pourront être localisés	pourront	autre	
1958-padog_CE_Oct23_GP.xml	812	peuvent s’implanter	peuvent	autre	
1958-padog_CE_Oct23_GP.xml	815	l’élément moteur de la rénovation de certains quartiers de PARIS et de banlieue	Ils doivent être	autre	
1958-padog_CE_Oct23_GP.xml	816	peuvent s’intégrer	peuvent	autre	
1958-padog_CE_Oct23_GP.xml	818	pourront recevoir, suivant les lieux, 60 à 100 logements à l’hectare	En supposant très approximativement	axiol	
1958-padog_CE_Oct23_GP.xml	818	pourront recevoir, suivant les lieux, 60 à 100 logements à l’hectare	pourront	autre	
1958-padog_CE_Oct23_GP.xml	818	des possibilités de construction pour 200.000 logements	des possibilités	autre	
1958-padog_CE_Oct23_GP.xml	820	opérations de cette nature	pourraient utilement être recensés et faire l’objet	autre	
1958-padog_CE_Oct23_GP.xml	821	Les chantiers importants de construction	importants	axiol	
1958-padog_CE_Oct23_GP.xml	821	Les chantiers importants de construction	nécessitent par contre de grandes surfaces disponibles qui ne peuvent plus maintenant être trouvées dans les périmètres affectés à l’habitation par les plans d’urbanisme précédents	autre	
1958-padog_CE_Oct23_GP.xml	824	ces nouveaux noyaux urbains	permettront	autre	
1958-padog_CE_Oct23_GP.xml	824	transformation de la Région Parisienne	permettront	autre	
1958-padog_CE_Oct23_GP.xml	834	LES OPÉRATIONS PRÉVUES DANS LA PREMIÈRE CATÉGORIE	doivent pouvoir être entreprises	autre	
1958-padog_CE_Oct23_GP.xml	835	CELLES DE LA DEUXIÈME CATÉGORIE	paraissent devoir être conduites	autre	
1958-padog_CE_Oct23_GP.xml	836	l’action continue et persévérante	nécessitent, en tout cas	autre	
1958-padog_CE_Oct23_GP.xml	836	l’action continue et persévérante	persévérante	axiol	
1958-padog_CE_Oct23_GP.xml	837	poursuivre la réalisation nécessairement fractionnée	nécessairement fractionnée	autre	
1958-padog_CE_Oct23_GP.xml	838	des opérations hautement désirables sur le plan général de l’aménagement	hautement désirables	boul	
1958-padog_CE_Oct23_GP.xml	843	tous les terrains qui sont ainsi susceptibles d’être urbanisés	susceptibles		
1958-padog_CE_Oct23_GP.xml	849	ne pouvant être déplacées	ne pouvant	autre	
1958-padog_CE_Oct23_GP.xml	869	des implantations	ne seraient pas absolument nécessaires	autre	
1958-padog_CE_Oct23_GP.xml	870	des secteurs spécialement aménagés	spécialement		
1958-padog_CE_Oct23_GP.xml	887	peuvent être réalisées	peuvent	autre	
1958-padog_CE_Oct23_GP.xml	887	peuvent être réaménagés	peuvent	autre	
1958-padog_CE_Oct23_GP.xml	897	les concentrations réalisées	on peut dire	axiol	
1958-padog_CE_Oct23_GP.xml	901	doivent être rénovés	doivent	autre	
1958-padog_CE_Oct23_GP.xml	902	le regroupement d’activités	doit permettre	autre	
1958-padog_CE_Oct23_GP.xml	903	certaines opérations de décentralisation	peut aussi provoquer	autre	
1958-padog_CE_Oct23_GP.xml	907	l’expansion	est souhaitable	boul	
1958-padog_CE_Oct23_GP.xml	908	la décentralisation d’une grosse entreprise	L’opportunité	axiol	
1958-padog_CE_Oct23_GP.xml	908	la décentralisation d’une grosse entreprise	devrait être fortement favorisée	autre	
1958-padog_CE_Oct23_GP.xml	908	la décentralisation d’une grosse entreprise	devrait être fortement favorisée	axiol	
1958-padog_CE_Oct23_GP.xml	917	un transfert possible	possible	autre	
1958-padog_CE_Oct23_GP.xml	933	pourront être trouvées	pourront	autre	
1958-padog_CE_Oct23_GP.xml	934	L’aménagement de ces zones	devra être exécuté selon un ordre d’urgence	autre	
1958-padog_CE_Oct23_GP.xml	944	désirait s’installer	désirait	boul	
1958-padog_CE_Oct23_GP.xml	946	l’implantation des éléments tertiaires appelés à y demeurer	une orientation nouvelle doit être recherchée	autre	
1958-padog_CE_Oct23_GP.xml	947	la restructuration et à la revitalisation de la banlieue et des cités satellites de la Région	contribuer efficacement	axiol	pos
1958-padog_CE_Oct23_GP.xml	954	ont été améliorés	améliorés	axiol	pos
1958-padog_CE_Oct23_GP.xml	976	doivent être envisagées	doivent	autre	
1958-padog_CE_Oct23_GP.xml	989	des améliorations plus importantes du réseau ferré	des améliorations	axiol	pos
1958-padog_CE_Oct23_GP.xml	991	modifications importantes sont nécessaires dans la structure du réseau des transports en commun	importantes	axiol	
1958-padog_CE_Oct23_GP.xml	991	modifications importantes sont nécessaires dans la structure du réseau des transports en commun	sont nécessaires	autre	
1958-padog_CE_Oct23_GP.xml	992	cette restructuration	si l’on veut	autre	
1958-padog_CE_Oct23_GP.xml	992	cette restructuration	soit possible et réussisse	autre	pos
1958-padog_CE_Oct23_GP.xml	992	cette restructuration	soit possible et réussisse	axiol	pos
1958-padog_CE_Oct23_GP.xml	992	soit repensé	il est indispensable	axiol	
1958-padog_CE_Oct23_GP.xml	995	La création d’un réseau « express régional »	doit être étudiée d’urgence	autre	
1958-padog_CE_Oct23_GP.xml	995	La création d’un réseau « express régional »	doit être étudiée d’urgence	axiol	
1958-padog_CE_Oct23_GP.xml	1005	La réalisation de cette prévision	peut être l’œuvre de longue haleine	autre	
1958-padog_CE_Oct23_GP.xml	1006	des améliorations du réseau « omnibus » urbain et suburbain	des améliorations	axiol	pos
1958-padog_CE_Oct23_GP.xml	1007	une réorganisation du réseau des transports de surface	nécessairement	autre	
1958-padog_CE_Oct23_GP.xml	1024	Aucune transformation importante	importante	axiol	
1958-padog_CE_Oct23_GP.xml	1026	la création importante de voies nouvelles	importante	axiol	
1958-padog_CE_Oct23_GP.xml	1026	l’amélioration des traverses	l’amélioration	axiol	pos
1958-padog_CE_Oct23_GP.xml	1027	sont progressivement transformés	au détriment de la circulation des piétons	axiol	neg
1958-padog_CE_Oct23_GP.xml	1034	peuvent être réalisées	peuvent	autre	
1958-padog_CE_Oct23_GP.xml	1036	devront être conçues et aménagées	devront	autre	
1958-padog_CE_Oct23_GP.xml	1051	devront être traitées aussi largement que possible	devront	autre	
1958-padog_CE_Oct23_GP.xml	1051	leurs abords correctement aménagés et plantés	correctement	axiol	pos
1958-padog_CE_Oct23_GP.xml	1055	doivent, bien entendu, être améliorées	doivent	autre	
1958-padog_CE_Oct23_GP.xml	1055	doivent, bien entendu, être améliorées	bien entendu	axiol	
1958-padog_CE_Oct23_GP.xml	1055	doivent, bien entendu, être améliorées	améliorées	axiol	pos
1958-padog_CE_Oct23_GP.xml	1055	toutes mesures que la situation locale permettra pratiquement de réaliser	permettra	autre	
1958-padog_CE_Oct23_GP.xml	1055	toute amélioration locale	amélioration	axiol	pos
1958-padog_CE_Oct23_GP.xml	1056	chaque nouveau noyau urbain important	doit être accompagné	autre	
1958-padog_CE_Oct23_GP.xml	1056	la création simultanée d’une ou de plusieurs artères principales de liaison	doit être accompagné	autre	
1958-padog_CE_Oct23_GP.xml	1060	doivent être réservés	doivent	autre	
1958-padog_CE_Oct23_GP.xml	1073	le développement de l’habitation	doit conduire à interdire	autre	
1958-padog_CE_Oct23_GP.xml	1074	des implantations au sol	doit conduire	autre	
1958-padog_CE_Oct23_GP.xml	1075	des travaux d’agrandissement et d’aménagement très importants de l’aérodrome d’ORLY	très importants	axiol	
1958-padog_CE_Oct23_GP.xml	1076	devant être dans l’avenir le grand terrain d’aviation de la Région Parisienne	devant	autre	
